  0.511320592680504      -5.505276128624204E-003 -2.179541484117078E-003
  0.522121356531184      -9.271556014730070E-003 -5.860985545649872E-003
  0.528925303191211      -8.711773077897493E-005 -7.450886346799767E-003
  0.522402438288641       9.258309986787930E-003 -6.871347099225474E-003
  0.513436811729631       1.191511700227914E-002 -6.028473854715877E-003
  0.506928304095542       1.224195518921940E-002 -5.765202792732384E-003
  0.501092357188552       1.239300645299609E-002 -5.621492821087076E-003
  0.495531016325027       1.247958014212910E-002 -5.528762016385642E-003
  0.490122500733524       1.253258755541372E-002 -5.463520708742392E-003
  0.484807535834029       1.256522451654652E-002 -5.414929422645689E-003
  0.479554054055636       1.258608342640070E-002 -5.377228282867995E-003
  0.474343135022574       1.259991771250481E-002 -5.347062888118981E-003
  0.469162873285771       1.260944852190687E-002 -5.322343405747894E-003
  0.464005411451298       1.261626821337712E-002 -5.301697470390414E-003
  0.458865376429452       1.262132693995052E-002 -5.284184801854860E-003
  0.453739080251598       1.262524850439506E-002 -5.269137879742177E-003
  0.448625302283467       1.262829343347298E-002 -5.255556496508016E-003
  0.443518491576418       1.263069812382511E-002 -5.244128052011134E-003
  0.438418789308506       1.263271692431280E-002 -5.234019226246121E-003
  0.433325130711297       1.263440401011299E-002 -5.225010301825894E-003
  0.428236586536520       1.263583100438590E-002 -5.216929450573277E-003
  0.423152400254592       1.263705049454802E-002 -5.209640341879329E-003
  0.418071955788817       1.263810203770328E-002 -5.203032858478385E-003
  0.412994748360563       1.263901592111313E-002 -5.197016686572169E-003
  0.407920361112779       1.263981570015174E-002 -5.191516889472802E-003
  0.402848446872262       1.264051996693429E-002 -5.186470720240809E-003
  0.397778714090510       1.264114359396247E-002 -5.181825233212291E-003
  0.392710916016496       1.264169861923985E-002 -5.177535445998217E-003
  0.387644842310833       1.264219488702748E-002 -5.173562901187846E-003
  0.382580312493412       1.264264052030014E-002 -5.169874527810502E-003
  0.377517170773399       1.264304227528355E-002 -5.166441731951937E-003
  0.372455281930170       1.264340581165445E-002 -5.163239664755121E-003
  0.367394528001374       1.264373590131271E-002 -5.160246629005963E-003
  0.362334805597243       1.264403659156283E-002 -5.157443594847226E-003
  0.357276023705689       1.264431133399859E-002 -5.154813802035569E-003
  0.352218101885593       1.264456308719958E-002 -5.152342431300191E-003
  0.347160968769775       1.264479439923606E-002 -5.150016331231823E-003
  0.342104560816945       1.264500747442540E-002 -5.147823790077759E-003
  0.337048821265345       1.264520422771741E-002 -5.145754344065852E-003
  0.331993699250788       1.264538632926245E-002 -5.143798615618081E-003
  0.326939149059617       1.264555524116014E-002 -5.141948176151494E-003
  0.321885129492968       1.264571224790505E-002 -5.140195429216311E-003
  0.316831603323390       1.264585848175844E-002 -5.138533510534771E-003
  0.311778536828494       1.264599494397119E-002 -5.136956202154444E-003
  0.306725899389119       1.264612252264056E-002 -5.135457858444319E-003
  0.301673663141843       1.264624200777209E-002 -5.134033342066720E-003
  0.296621802677388       1.264635410406534E-002 -5.132677968391827E-003
  0.291570294778019       1.264645944177949E-002 -5.131387457081485E-003
  0.286519118188154       1.264655858603098E-002 -5.130157889785310E-003
  0.281468253413367       1.264665204474944E-002 -5.128985673069029E-003
  0.276417682543783       1.264674027553475E-002 -5.127867505833058E-003
  0.271367389098454       1.264682369156179E-002 -5.126800350600231E-003
  0.266317357887880       1.264690266670282E-002 -5.125781408146700E-003
  0.261267574892239       1.264697753996663E-002 -5.124808095031802E-003
  0.256218027153282       1.264704861936842E-002 -5.123878023647262E-003
  0.251168702678129       1.264711618530670E-002 -5.122988984461321E-003
  0.246119590353477       1.264718049351958E-002 -5.122138930184614E-003
  0.241070679868914       1.264724177768004E-002 -5.121325961618339E-003
  0.236021961648259       1.264730025167831E-002 -5.120548314979323E-003
  0.230973426787942       1.264735611163529E-002 -5.119804350528940E-003
  0.225925067001621       1.264740953768204E-002 -5.119092542349765E-003
  0.220876874570296       1.264746069553616E-002 -5.118411469140836E-003
  0.215828842297322       1.264750973790152E-002 -5.117759805912662E-003
  0.210780963467750       1.264755680571296E-002 -5.117136316485032E-003
  0.205733231811538       1.264760202924673E-002 -5.116539846697864E-003
  0.200685641470213       1.264764552911151E-002 -5.115969318258100E-003
  0.195638186966603       1.264768741713595E-002 -5.115423723156681E-003
  0.190590863177349       1.264772779716444E-002 -5.114902118594322E-003
  0.185543665307879       1.264776676577133E-002 -5.114403622364976E-003
  0.180496588869615       1.264780441290453E-002 -5.113927408650994E-003
  0.175449629659189       1.264784082246539E-002 -5.113472704188106E-003
  0.170402783739462       1.264787607283238E-002 -5.113038784764927E-003
  0.165356047422188       1.264791023733491E-002 -5.112624972024217E-003
  0.160309417252154       1.264794338468296E-002 -5.112230630537737E-003
  0.155262889992666       1.264797557935701E-002 -5.111855165129790E-003
  0.150216462612254       1.264800688196277E-002 -5.111498018424965E-003
  0.145170132272492       1.264803734955431E-002 -5.111158668602158E-003
  0.140123896316832       1.264806703592904E-002 -5.110836627335164E-003
  0.135077752260356       1.264809599189774E-002 -5.110531437904771E-003
  0.130031697780391       1.264812426553150E-002 -5.110242673466120E-003
  0.124985730707883       1.264815190238853E-002 -5.109969935460849E-003
  0.119939849019505       1.264817894572312E-002 -5.109712852160068E-003
  0.114894050830402       1.264820543667788E-002 -5.109471077329581E-003
  0.109848334387562       1.264823141446139E-002 -5.109244289005863E-003
  0.104802698063732       1.264825691651275E-002 -5.109032188376794E-003
  9.975714035186688E-002  1.264828197865421E-002 -5.108834498757402E-003
  9.471165986005042E-002  1.264830663523306E-002 -5.108650964655503E-003
  8.966625530687536E-002  1.264833091925452E-002 -5.108481350919884E-003
  8.462092551724119E-002  1.264835486250539E-002 -5.108325441965344E-003
  7.957566941854005E-002  1.264837849567035E-002 -5.108183041072849E-003
  7.453048603722295E-002  1.264840184844185E-002 -5.108053969754999E-003
  6.948537449570769E-002  1.264842494962320E-002 -5.107938067187698E-003
  6.444033400961909E-002  1.264844782722685E-002 -5.107835189702818E-003
  5.939536388534604E-002  1.264847050856798E-002 -5.107745210337608E-003
  5.435046351789326E-002  1.264849302035352E-002 -5.107668018440869E-003
  4.930563238902392E-002  1.264851538876822E-002 -5.107603519330947E-003
  4.426087006567873E-002  1.264853763955719E-002 -5.107551634004472E-003
  3.921617619865589E-002  1.264855979810609E-002 -5.107512298896327E-003
  3.417155052155972E-002  1.264858188951956E-002 -5.107485465684832E-003
  2.912699284999551E-002  1.264860393869755E-002 -5.107471101145418E-003
  2.408250308101729E-002  1.264862597041074E-002 -5.107469187049797E-003
  1.903808119281760E-002  1.264864800937509E-002 -5.107479720111116E-003
  1.399372724466799E-002  1.264867008032651E-002 -5.107502711971951E-003
  8.949441377094317E-003  1.264869220809540E-002 -5.107538189240958E-003
  3.905223812305014E-003  1.264871441768105E-002 -5.107586193571249E-003
 -1.138925145138289E-003  1.264873673432780E-002 -5.107646781786357E-003
 -6.183005107397693E-003  1.264875918360299E-002 -5.107720026051528E-003
 -1.122701560218131E-002  1.264878179147550E-002 -5.107806014093904E-003
