     0.500000000     0.000000000    -0.007853901     0.999969158
     0.499938316     0.007853659    -0.023559765     0.999722430
     0.499753280     0.015705380    -0.039259816     0.999229036
     0.499444937     0.023553225    -0.054950180     0.998489097
     0.499013364     0.031395260    -0.070626986     0.997502796
     0.498458667     0.039229548    -0.086286366     0.996270376
     0.497780982     0.047054157    -0.101924456     0.994792142
     0.496980478     0.054867156    -0.117537397     0.993068457
     0.496057351     0.062666617    -0.133121339     0.991099747
     0.495011829     0.070450616    -0.148672434     0.988886499
     0.493844170     0.078217233    -0.164186847     0.986429257
     0.492554663     0.085964550    -0.179660749     0.983728629
     0.491143625     0.093690657    -0.195090322     0.980785280
     0.489611405     0.101393648    -0.210471760     0.977599938
     0.487958381     0.109071621    -0.225801267     0.974173387
     0.486184960     0.116722682    -0.241075061     0.970506473
     0.484291581     0.124344944    -0.256289373     0.966600102
     0.482278709     0.131936525    -0.271440450     0.962455236
     0.480146843     0.139495553    -0.286524553     0.958072899
     0.477896507     0.147020163    -0.301537960     0.953454172
     0.475528258     0.154508497    -0.316476967     0.948600195
     0.473042679     0.161958709    -0.331337888     0.943512164
     0.470440384     0.169368960    -0.346117057     0.938191336
     0.467722015     0.176737422    -0.360810826     0.932639023
     0.464888243     0.184062276    -0.375415571     0.926856596
     0.461939766     0.191341716    -0.389927688     0.920845480
     0.458877313     0.198573945    -0.404343596     0.914607160
     0.455701638     0.205757179    -0.418659738     0.908143174
     0.452413526     0.212889646    -0.432872582     0.901455117
     0.449013788     0.219969585    -0.446978621     0.894544640
     0.445503262     0.226995250    -0.460974375     0.887413447
     0.441882815     0.233964907    -0.474856390     0.880063298
     0.438153340     0.240876837    -0.488621241     0.872496007
     0.434315757     0.247729334    -0.502265533     0.864713441
     0.430371014     0.254520708    -0.515785898     0.856717519
     0.426320082     0.261249282    -0.529179001     0.848510215
     0.422163963     0.267913397    -0.542441537     0.840093554
     0.417903681     0.274511409    -0.555570233     0.831469612
     0.413540287     0.281041689    -0.568561851     0.822640518
     0.409074859     0.287502626    -0.581413184     0.813608450
     0.404508497     0.293892626    -0.594121063     0.804375635
     0.399842329     0.300210113    -0.606682351     0.794944353
     0.395077506     0.306453527    -0.619093949     0.785316931
     0.390215204     0.312621328    -0.631352795     0.775495743
     0.385256621     0.318711995    -0.643455865     0.765483213
     0.380202983     0.324724024    -0.655400171     0.755281812
     0.375055535     0.330655933    -0.667182767     0.744894057
     0.369815547     0.336506257    -0.678800746     0.734322509
     0.364484314     0.342273553    -0.690251240     0.723569779
     0.359063149     0.347956398    -0.701531426     0.712638519
     0.353553391     0.353553391    -0.712638519     0.701531426
     0.347956398     0.359063149    -0.723569779     0.690251240
     0.342273553     0.364484314    -0.734322509     0.678800746
     0.336506257     0.369815547    -0.744894057     0.667182767
     0.330655933     0.375055535    -0.755281812     0.655400171
     0.324724024     0.380202983    -0.765483213     0.643455865
     0.318711995     0.385256621    -0.775495743     0.631352795
     0.312621328     0.390215204    -0.785316931     0.619093949
     0.306453527     0.395077506    -0.794944353     0.606682351
     0.300210113     0.399842329    -0.804375635     0.594121063
     0.293892626     0.404508497    -0.813608450     0.581413184
     0.287502626     0.409074859    -0.822640518     0.568561851
     0.281041689     0.413540287    -0.831469612     0.555570233
     0.274511409     0.417903681    -0.840093554     0.542441537
     0.267913397     0.422163963    -0.848510215     0.529179001
     0.261249282     0.426320082    -0.856717519     0.515785898
     0.254520708     0.430371014    -0.864713441     0.502265533
     0.247729334     0.434315757    -0.872496007     0.488621241
     0.240876837     0.438153340    -0.880063298     0.474856390
     0.233964907     0.441882815    -0.887413447     0.460974375
     0.226995250     0.445503262    -0.894544640     0.446978621
     0.219969585     0.449013788    -0.901455117     0.432872582
     0.212889646     0.452413526    -0.908143174     0.418659738
     0.205757179     0.455701638    -0.914607160     0.404343596
     0.198573945     0.458877313    -0.920845480     0.389927688
     0.191341716     0.461939766    -0.926856596     0.375415571
     0.184062276     0.464888243    -0.932639023     0.360810826
     0.176737422     0.467722015    -0.938191336     0.346117057
     0.169368960     0.470440384    -0.943512164     0.331337888
     0.161958709     0.473042679    -0.948600195     0.316476967
     0.154508497     0.475528258    -0.953454172     0.301537960
     0.147020163     0.477896507    -0.958072899     0.286524553
     0.139495553     0.480146843    -0.962455236     0.271440450
     0.131936525     0.482278709    -0.966600102     0.256289373
     0.124344944     0.484291581    -0.970506473     0.241075061
     0.116722682     0.486184960    -0.974173387     0.225801267
     0.109071621     0.487958381    -0.977599938     0.210471760
     0.101393648     0.489611405    -0.980785280     0.195090322
     0.093690657     0.491143625    -0.983728629     0.179660749
     0.085964550     0.492554663    -0.986429257     0.164186847
     0.078217233     0.493844170    -0.988886499     0.148672434
     0.070450616     0.495011829    -0.991099747     0.133121339
     0.062666617     0.496057351    -0.993068457     0.117537397
     0.054867156     0.496980478    -0.994792142     0.101924456
     0.047054157     0.497780982    -0.996270376     0.086286366
     0.039229548     0.498458667    -0.997502796     0.070626986
     0.031395260     0.499013364    -0.998489097     0.054950180
     0.023553225     0.499444937    -0.999229036     0.039259816
     0.015705380     0.499753280    -0.999722430     0.023559765
     0.007853659     0.499938316    -0.999969158     0.007853901
     0.000000000     0.500000000    -0.999969158    -0.007853901
    -0.007853659     0.499938316    -0.999722430    -0.023559765
    -0.015705380     0.499753280    -0.999229036    -0.039259816
    -0.023553225     0.499444937    -0.998489097    -0.054950180
    -0.031395260     0.499013364    -0.997502796    -0.070626986
    -0.039229548     0.498458667    -0.996270376    -0.086286366
    -0.047054157     0.497780982    -0.994792142    -0.101924456
