  6.625171212489885E-002 -4.361686857048262E-002  1.000000000000000E-004
  6.621759696412281E-002 -4.340706792475011E-002  1.000000000000000E-004
  6.619178748031214E-002 -4.319555528732947E-002  1.000000000000000E-004
  6.617369293063893E-002 -4.298227949885838E-002  1.000000000000000E-004
  6.616210382375226E-002 -4.276592282210359E-002  1.000000000000000E-004
  6.615862099434085E-002 -4.254795683817452E-002  1.000000000000000E-004
  6.616190100331097E-002 -4.232815332720549E-002  1.000000000000000E-004
  6.617336079832928E-002 -4.210641125866448E-002  1.000000000000000E-004
  6.619280375412354E-002 -4.188307199632090E-002  1.000000000000000E-004
  6.622125223173214E-002 -4.165314787811707E-002  1.000000000000000E-004
  6.625784956098328E-002 -4.141906561457396E-002  1.000000000000000E-004
  6.630384375281188E-002 -4.118207441717536E-002  1.000000000000000E-004
  6.635817308497040E-002 -4.094227903082993E-002  1.000000000000000E-004
  6.642106456676017E-002 -4.069962166741951E-002  1.000000000000000E-004
  6.649337913671478E-002 -4.045489601851596E-002  1.000000000000000E-004
  6.657399573893565E-002 -4.020890817407487E-002  1.000000000000000E-004
  6.666262591657313E-002 -3.996103241572332E-002  1.000000000000000E-004
  6.676007169143439E-002 -3.971095645324389E-002  1.000000000000000E-004
  6.686537698276543E-002 -3.946024539605142E-002  1.000000000000000E-004
  6.697894018721255E-002 -3.920866681400408E-002  1.000000000000000E-004
  6.710170648696281E-002 -3.895574755873238E-002  1.000000000000000E-004
  6.723179080281749E-002 -3.870189400759939E-002  1.000000000000000E-004
  6.737027127434336E-002 -3.844656737362286E-002  1.000000000000000E-004
  6.751803751074698E-002 -3.818940866412182E-002  1.000000000000000E-004
  6.767654516526314E-002 -3.793004503524636E-002  1.000000000000000E-004
  6.784356177770633E-002 -3.766993541016817E-002  1.000000000000000E-004
  6.801974900517374E-002 -3.740901449632230E-002  1.000000000000000E-004
  6.820534983789485E-002 -3.714722350243765E-002  1.000000000000000E-004
  6.840050442387889E-002 -3.688475227787569E-002  1.000000000000000E-004
  6.860426637848652E-002 -3.662175547780083E-002  1.000000000000000E-004
  6.881545432384435E-002 -3.635948492658405E-002  1.000000000000000E-004
  6.903529862818986E-002 -3.609758112864898E-002  1.000000000000000E-004
  6.926427242869794E-002 -3.583590191261481E-002  1.000000000000000E-004
  6.950001113610690E-002 -3.557564961592258E-002  1.000000000000000E-004
  6.974433927277512E-002 -3.531634803731561E-002  1.000000000000000E-004
  6.999533698483291E-002 -3.505871709584982E-002  1.000000000000000E-004
  7.025327853223931E-002 -3.480269940233933E-002  1.000000000000000E-004
  7.052214954483706E-002 -3.454671330032925E-002  1.000000000000000E-004
  7.079887561222362E-002 -3.429203458042535E-002  1.000000000000000E-004
  7.108331743641359E-002 -3.403899591721355E-002  1.000000000000000E-004
  7.137630368871735E-002 -3.378758879753491E-002  1.000000000000000E-004
  7.167628786133652E-002 -3.353836153059167E-002  1.000000000000000E-004
  7.198467809732045E-002 -3.329096661883271E-002  1.000000000000000E-004
  7.229967242133413E-002 -3.304604800842340E-002  1.000000000000000E-004
  7.262276633326820E-002 -3.280361687265782E-002  1.000000000000000E-004
  7.295134682030635E-002 -3.256419712891434E-002  1.000000000000000E-004
  7.328566287557907E-002 -3.232787607414936E-002  1.000000000000000E-004
  7.362602048632691E-002 -3.209468029853300E-002  1.000000000000000E-004
  7.397314551725710E-002 -3.186442787798767E-002  1.000000000000000E-004
  7.432554169850303E-002 -3.163742180554886E-002  1.000000000000000E-004
  7.468357259116541E-002 -3.141388285834398E-002  1.000000000000000E-004
  7.504532871105776E-002 -3.119367994263910E-002  1.000000000000000E-004
  7.541409562765612E-002 -3.097692108354265E-002  1.000000000000000E-004
  7.578603163064543E-002 -3.076390619225093E-002  1.000000000000000E-004
  7.616171805904777E-002 -3.055467786774848E-002  1.000000000000000E-004
  7.654039958523648E-002 -3.034919555943321E-002  1.000000000000000E-004
  7.692413070257315E-002 -3.014730281864839E-002  1.000000000000000E-004
  7.731203747148258E-002 -2.994891431652452E-002  1.000000000000000E-004
  7.770147565708965E-002 -2.975420144005531E-002  1.000000000000000E-004
  7.809555342584372E-002 -2.956348665199677E-002  1.000000000000000E-004
  7.849087621418122E-002 -2.937638126020254E-002  1.000000000000000E-004
  7.888798162399838E-002 -2.919292675841158E-002  1.000000000000000E-004
  7.928881235740902E-002 -2.901311206033031E-002  1.000000000000000E-004
  7.969161336894733E-002 -2.883673404347481E-002  1.000000000000000E-004
  8.009590781220099E-002 -2.866390997138762E-002  1.000000000000000E-004
  8.050140393215950E-002 -2.849458817667800E-002  1.000000000000000E-004
  8.090770975669034E-002 -2.832852230027555E-002  1.000000000000000E-004
  8.131721296013851E-002 -2.816585627611721E-002  1.000000000000000E-004
  8.172895598305137E-002 -2.800646664453843E-002  1.000000000000000E-004
  8.214077507006980E-002 -2.785010359673745E-002  1.000000000000000E-004
  8.255302657095288E-002 -2.769685211510048E-002  1.000000000000000E-004
  8.296749920683191E-002 -2.754708198868874E-002  1.000000000000000E-004
  8.338192993513249E-002 -2.740010366624470E-002  1.000000000000000E-004
  8.379610985994713E-002 -2.725583236067549E-002  1.000000000000000E-004
  8.421173898439220E-002 -2.711461045464955E-002  1.000000000000000E-004
  8.462818346096206E-002 -2.697603597022894E-002  1.000000000000000E-004
  8.504579341899728E-002 -2.684021158858505E-002  1.000000000000000E-004
  8.546324244823582E-002 -2.670694671574853E-002  1.000000000000000E-004
  8.588119031178713E-002 -2.657652941705155E-002  1.000000000000000E-004
  8.629859249140416E-002 -2.644837242232080E-002  1.000000000000000E-004
  8.671543034864171E-002 -2.632238806870177E-002  1.000000000000000E-004
  8.713311581560632E-002 -2.619896987145236E-002  1.000000000000000E-004
  8.755193782601529E-002 -2.607807183149619E-002  1.000000000000000E-004
  8.797011881970267E-002 -2.595916975757233E-002  1.000000000000000E-004
  8.838838422135969E-002 -2.584220958433351E-002  1.000000000000000E-004
  8.880632954514918E-002 -2.572719609889167E-002  1.000000000000000E-004
  8.922457418455600E-002 -2.561460904015910E-002  1.000000000000000E-004
  8.964300871440570E-002 -2.550400954874280E-002  1.000000000000000E-004
  9.006097380193059E-002 -2.539516591063500E-002  1.000000000000000E-004
  9.047824372439657E-002 -2.528795941005633E-002  1.000000000000000E-004
  9.089538704286479E-002 -2.518273611791376E-002  1.000000000000000E-004
  9.131225266852612E-002 -2.507934000279155E-002  1.000000000000000E-004
  9.172840973313855E-002 -2.497740288891531E-002  1.000000000000000E-004
  9.214388399294224E-002 -2.487687974254011E-002  1.000000000000000E-004
  9.255951078426752E-002 -2.477798598060159E-002  1.000000000000000E-004
  9.297523079613511E-002 -2.468094877873402E-002  1.000000000000000E-004
  9.339130913985139E-002 -2.458548722910343E-002  1.000000000000000E-004
  9.380670418450858E-002 -2.449127313897278E-002  1.000000000000000E-004
  9.422144160687894E-002 -2.439826931705313E-002  1.000000000000000E-004
  9.463552944068436E-002 -2.430643185868730E-002  1.000000000000000E-004
  9.504920970103055E-002 -2.421592004671594E-002  1.000000000000000E-004
  9.546282540182771E-002 -2.412698620775292E-002  1.000000000000000E-004
  9.587632509639078E-002 -2.403928493790453E-002  1.000000000000000E-004
  9.628950199985284E-002 -2.395271172068961E-002  1.000000000000000E-004
  9.670207387950408E-002 -2.386713143934307E-002  1.000000000000000E-004
  9.711405839994738E-002 -2.378251472063883E-002  1.000000000000000E-004
  9.752606375691245E-002 -2.369905162354144E-002  1.000000000000000E-004
  9.793803101277859E-002 -2.361691215415054E-002  1.000000000000000E-004
  9.834942975494899E-002 -2.353565575904892E-002  1.000000000000000E-004
  9.876027326999966E-002 -2.345525002794312E-002  1.000000000000000E-004
  9.917058430025376E-002 -2.337567352369683E-002  1.000000000000000E-004
  9.958037594494822E-002 -2.329689915219780E-002  1.000000000000000E-004
  9.999021115903033E-002 -2.321906335278133E-002  1.000000000000000E-004
  0.100400571164568      -2.314255384477221E-002  1.000000000000000E-004
  0.100810615015332      -2.306698301448694E-002  1.000000000000000E-004
  0.101220154230551      -2.299213252126240E-002  1.000000000000000E-004
  0.101629205278483      -2.291798369745729E-002  1.000000000000000E-004
  0.102037795379756      -2.284451960439848E-002  1.000000000000000E-004
  0.102446202379322      -2.277169431616727E-002  1.000000000000000E-004
  0.102854173444772      -2.269952610176447E-002  1.000000000000000E-004
  0.103261732757908      -2.262800839629789E-002  1.000000000000000E-004
  0.103669360257146      -2.255764113304943E-002  1.000000000000000E-004
  0.104076586552701      -2.248788718680201E-002  1.000000000000000E-004
  0.104483423044909      -2.241872934381828E-002  1.000000000000000E-004
  0.104889884429800      -2.235015428986715E-002  1.000000000000000E-004
  0.105296250492415      -2.228226088072304E-002  1.000000000000000E-004
  0.105702472749003      -2.221501617467864E-002  1.000000000000000E-004
  0.106108347700912      -2.214831932648946E-002  1.000000000000000E-004
  0.106513880155192      -2.208212835884484E-002  1.000000000000000E-004
  0.106919085269753      -2.201645983819476E-002  1.000000000000000E-004
  0.107324344970637      -2.195175067286102E-002  1.000000000000000E-004
  0.107729300985780      -2.188755756515398E-002  1.000000000000000E-004
  0.108133950661631      -2.182385387300402E-002  1.000000000000000E-004
  0.108538304521483      -2.176062932349545E-002  1.000000000000000E-004
  0.108942373229075      -2.169787553980789E-002  1.000000000000000E-004
  0.109346167340787      -2.163558460077133E-002  1.000000000000000E-004
  0.109749694330818      -2.157374497200035E-002  1.000000000000000E-004
  0.110152999968668      -2.151235342509156E-002  1.000000000000000E-004
  0.110556360840818      -2.145144650319224E-002  1.000000000000000E-004
  0.110959475721658      -2.139096875591165E-002  1.000000000000000E-004
  0.111362350625543      -2.133091311926663E-002  1.000000000000000E-004
  0.111765283235552      -2.127165025003409E-002  1.000000000000000E-004
  0.112167984313272      -2.121279480266443E-002  1.000000000000000E-004
  0.112570725089539      -2.115445820317013E-002  1.000000000000000E-004
  0.112973315319093      -2.109654276488821E-002  1.000000000000000E-004
  0.113375682426879      -2.103900576731458E-002  1.000000000000000E-004
  0.113777831969943      -2.098184010479559E-002  1.000000000000000E-004
  0.114179772044072      -2.092504028302982E-002  1.000000000000000E-004
  0.114581510778531      -2.086860103866642E-002  1.000000000000000E-004
  0.114983196510686      -2.081251787746766E-002  1.000000000000000E-004
  0.115384797496289      -2.075678663060761E-002  1.000000000000000E-004
  0.115786213665739      -2.070139923690903E-002  1.000000000000000E-004
  0.116187447385028      -2.064634939054687E-002  1.000000000000000E-004
  0.116588502714689      -2.059163236646891E-002  1.000000000000000E-004
  0.116989426809550      -2.053730099373614E-002  1.000000000000000E-004
  0.117390357030227      -2.048353873986012E-002  1.000000000000000E-004
  0.117791121373906      -2.043009508538265E-002  1.000000000000000E-004
  0.118191724692003      -2.037696424477592E-002  1.000000000000000E-004
  0.118592171593724      -2.032414049665772E-002  1.000000000000000E-004
  0.118992467702078      -2.027161983863978E-002  1.000000000000000E-004
  0.119392618599455      -2.021939837155231E-002  1.000000000000000E-004
  0.119792629741475      -2.016747250261948E-002  1.000000000000000E-004
  0.120192505960236      -2.011583786050629E-002  1.000000000000000E-004
  0.120592252466290      -2.006449089194450E-002  1.000000000000000E-004
  0.120991874252974      -2.001342819165861E-002  1.000000000000000E-004
  0.121391376084580      -1.996264646408363E-002  1.000000000000000E-004
  0.121790762511200      -1.991214251593396E-002  1.000000000000000E-004
  0.122190037877468      -1.986191323951680E-002  1.000000000000000E-004
  0.122589206329277      -1.981195558643035E-002  1.000000000000000E-004
  0.122988435664947      -1.976235009009956E-002  1.000000000000000E-004
  0.123387619198017      -1.971303744901827E-002  1.000000000000000E-004
  0.123786701096516      -1.966398496035163E-002  1.000000000000000E-004
  0.124185682486321      -1.961518852665933E-002  1.000000000000000E-004
  0.124584657110176      -1.956678618898442E-002  1.000000000000000E-004
  0.124983589355841      -1.951871703140956E-002  1.000000000000000E-004
  0.125382427169737      -1.947089283280945E-002  1.000000000000000E-004
  0.125781172922567      -1.942330878669788E-002  1.000000000000000E-004
  0.126179829579791      -1.937596149043453E-002  1.000000000000000E-004
  0.126578400613687      -1.932884837814160E-002  1.000000000000000E-004
  0.126976889438305      -1.928196702845179E-002  1.000000000000000E-004
  0.127375299289222      -1.923531506722974E-002  1.000000000000000E-004
  0.127773802229252      -1.918892659794125E-002  1.000000000000000E-004
  0.128172251280821      -1.914276730791698E-002  1.000000000000000E-004
  0.128570625498430      -1.909682848942321E-002  1.000000000000000E-004
  0.128968925196122      -1.905110704519225E-002  1.000000000000000E-004
  0.129367152212135      -1.900560064017231E-002  1.000000000000000E-004
  0.129765309361564      -1.896030724126004E-002  1.000000000000000E-004
  0.130163399326066      -1.891522479242878E-002  1.000000000000000E-004
  0.130561424633632      -1.887035131830012E-002  1.000000000000000E-004
  0.130959387963571      -1.882568507904129E-002  1.000000000000000E-004
  0.131357291861619      -1.878122413927672E-002  1.000000000000000E-004
  0.131755138744481      -1.873696660462009E-002  1.000000000000000E-004
  0.132152930903621      -1.869291062036717E-002  1.000000000000000E-004
  0.132550670508710      -1.864905436446007E-002  1.000000000000000E-004
  0.132948359613088      -1.860539604301813E-002  1.000000000000000E-004
  0.133346000159477      -1.856193388568219E-002  1.000000000000000E-004
  0.133743593984602      -1.851866614094610E-002  1.000000000000000E-004
  0.134141142825037      -1.847559107399176E-002  1.000000000000000E-004
  0.134538648322488      -1.843270696476893E-002  1.000000000000000E-004
  0.134936112028401      -1.839001210612109E-002  1.000000000000000E-004
  0.135333590737713      -1.834760209651953E-002  1.000000000000000E-004
  0.135731058787453      -1.830543020924820E-002  1.000000000000000E-004
  0.136128487057976      -1.826344191990622E-002  1.000000000000000E-004
  0.136525877634939      -1.822163581686055E-002  1.000000000000000E-004
  0.136923231690073      -1.818000976910164E-002  1.000000000000000E-004
  0.137320550689729      -1.813856220732227E-002  1.000000000000000E-004
  0.137717836048938      -1.809729161633494E-002  1.000000000000000E-004
  0.138115089087938      -1.805619629855205E-002  1.000000000000000E-004
  0.138512311139562      -1.801527461458500E-002  1.000000000000000E-004
  0.138909503527680      -1.797452504702446E-002  1.000000000000000E-004
  0.139306667508034      -1.793394610657515E-002  1.000000000000000E-004
  0.139703804270484      -1.789353632667237E-002  1.000000000000000E-004
  0.140100914940075      -1.785329424932615E-002  1.000000000000000E-004
  0.140498067922742      -1.781325706159847E-002  1.000000000000000E-004
  0.140895246925784      -1.777341432800859E-002  1.000000000000000E-004
  0.141292400128323      -1.773373365035154E-002  1.000000000000000E-004
  0.141689527052616      -1.769421258560847E-002  1.000000000000000E-004
  0.142086628633428      -1.765484964883303E-002  1.000000000000000E-004
  0.142483705955252      -1.761564350722133E-002  1.000000000000000E-004
  0.142880760064112      -1.757659286832522E-002  1.000000000000000E-004
  0.143277791954809      -1.753769646206060E-002  1.000000000000000E-004
  0.143674802562895      -1.749895303254952E-002  1.000000000000000E-004
  0.144071792768442      -1.746036133680997E-002  1.000000000000000E-004
  0.144468763397990      -1.742192014085282E-002  1.000000000000000E-004
  0.144865715226779      -1.738362821727999E-002  1.000000000000000E-004
  0.145262648980167      -1.734548434403431E-002  1.000000000000000E-004
  0.145659565328552      -1.730748730015256E-002  1.000000000000000E-004
  0.146056491793869      -1.726963506352368E-002  1.000000000000000E-004
  0.146453470494325      -1.723192550594608E-002  1.000000000000000E-004
  0.146850435207800      -1.719436151461560E-002  1.000000000000000E-004
  0.147247386532065      -1.715694195818105E-002  1.000000000000000E-004
  0.147644325040580      -1.711966571610442E-002  1.000000000000000E-004
  0.148041251284461      -1.708253167877804E-002  1.000000000000000E-004
  0.148438165794295      -1.704553874762994E-002  1.000000000000000E-004
  0.148835069050357      -1.700868574439469E-002  1.000000000000000E-004
  0.149231961582304      -1.697197151313427E-002  1.000000000000000E-004
  0.149628843945331      -1.693539494503552E-002  1.000000000000000E-004
  0.150025716671451      -1.689895493720446E-002  1.000000000000000E-004
  0.150422580270841      -1.686265038193561E-002  1.000000000000000E-004
  0.150819435225168      -1.682648017234022E-002  1.000000000000000E-004
  0.151216281997124      -1.679044321596751E-002  1.000000000000000E-004
  0.151613121031593      -1.675453843345966E-002  1.000000000000000E-004
  0.152009952756698      -1.671876475759338E-002  1.000000000000000E-004
  0.152406777585040      -1.668312113305754E-002  1.000000000000000E-004
  0.152803595914857      -1.664760651639326E-002  1.000000000000000E-004
  0.153200408130986      -1.661221987590598E-002  1.000000000000000E-004
  0.153597251802132      -1.657703710317324E-002  1.000000000000000E-004
  0.153994092593167      -1.654198743049247E-002  1.000000000000000E-004
  0.154390926761060      -1.650706149084108E-002  1.000000000000000E-004
  0.154787754500359      -1.647225777362548E-002  1.000000000000000E-004
  0.155184576271457      -1.643757529176747E-002  1.000000000000000E-004
  0.155581392519958      -1.640301308908605E-002  1.000000000000000E-004
  0.155978203665416      -1.636857022217493E-002  1.000000000000000E-004
  0.156375012301110      -1.633424595652841E-002  1.000000000000000E-004
  0.156771899339711      -1.630004702884865E-002  1.000000000000000E-004
  0.157168782514070      -1.626596536482826E-002  1.000000000000000E-004
  0.157565662164474      -1.623200007686096E-002  1.000000000000000E-004
  0.157962538613522      -1.619815028726326E-002  1.000000000000000E-004
  0.158359412215794      -1.616441531161185E-002  1.000000000000000E-004
  0.158756283423836      -1.613079487391846E-002  1.000000000000000E-004
  0.159153152551177      -1.609728814069951E-002  1.000000000000000E-004
  0.159550019901916      -1.606389429035264E-002  1.000000000000000E-004
  0.159946884831812      -1.603061181052463E-002  1.000000000000000E-004
  0.160343744993618      -1.599743808212144E-002  1.000000000000000E-004
  0.160740600081012      -1.596437220873131E-002  1.000000000000000E-004
  0.161137450544645      -1.593141336494331E-002  1.000000000000000E-004
  0.161534296822266      -1.589856073977380E-002  1.000000000000000E-004
  0.161931139339326      -1.586581353590628E-002  1.000000000000000E-004
  0.162327978509578      -1.583317096908645E-002  1.000000000000000E-004
  0.162724814735542      -1.580063226750518E-002  1.000000000000000E-004
  0.163121648408607      -1.576819667055219E-002  1.000000000000000E-004
  0.163518479909354      -1.573586342806791E-002  1.000000000000000E-004
  0.163915309607992      -1.570363180003077E-002  1.000000000000000E-004
  0.164312137864666      -1.567150105620914E-002  1.000000000000000E-004
  0.164708965029877      -1.563947047601477E-002  1.000000000000000E-004
  0.165105791444878      -1.560753934832622E-002  1.000000000000000E-004
  0.165502617442007      -1.557570697120974E-002  1.000000000000000E-004
  0.165899443344982      -1.554397265163571E-002  1.000000000000000E-004
  0.166296269469152      -1.551233570517453E-002  1.000000000000000E-004
  0.166693096121694      -1.548079545563468E-002  1.000000000000000E-004
  0.167089923601701      -1.544935123454671E-002  1.000000000000000E-004
  0.167486752199953      -1.541800231287089E-002  1.000000000000000E-004
  0.167883582239015      -1.538674800634012E-002  1.000000000000000E-004
  0.168280430039300      -1.535559221804620E-002  1.000000000000000E-004
  0.168677330282806      -1.532454429093379E-002  1.000000000000000E-004
  0.169074232534814      -1.529358950105608E-002  1.000000000000000E-004
  0.169471137076640      -1.526272721797365E-002  1.000000000000000E-004
  0.169868044178851      -1.523195681996155E-002  1.000000000000000E-004
  0.170264954065059      -1.520127764910234E-002  1.000000000000000E-004
  0.170661865590792      -1.517068741273475E-002  1.000000000000000E-004
  0.171058778288480      -1.514018530259088E-002  1.000000000000000E-004
  0.171455692544032      -1.510977085713325E-002  1.000000000000000E-004
  0.171852608734820      -1.507944348932977E-002  1.000000000000000E-004
  0.172249527226481      -1.504920262275520E-002  1.000000000000000E-004
  0.172646448374672      -1.501904769131637E-002  1.000000000000000E-004
  0.173043372524338      -1.498897813562395E-002  1.000000000000000E-004
  0.173440300010580      -1.495899340462431E-002  1.000000000000000E-004
  0.173837231166152      -1.492909296640301E-002  1.000000000000000E-004
  0.174234166335878      -1.489927633062850E-002  1.000000000000000E-004
  0.174631105865181      -1.486954302878280E-002  1.000000000000000E-004
  0.175028050088608      -1.483989259870191E-002  1.000000000000000E-004
  0.175424999322279      -1.481032458199276E-002  1.000000000000000E-004
  0.175821953865164      -1.478083852376737E-002  1.000000000000000E-004
  0.176218914000259      -1.475143397241202E-002  1.000000000000000E-004
  0.176615879995678      -1.472211047939262E-002  1.000000000000000E-004
  0.177012852105648      -1.469286759909259E-002  1.000000000000000E-004
  0.177409830571441      -1.466370488867898E-002  1.000000000000000E-004
  0.177806815622234      -1.463462190799077E-002  1.000000000000000E-004
  0.178203807475894      -1.460561821944356E-002  1.000000000000000E-004
  0.178600806339711      -1.457669338794181E-002  1.000000000000000E-004
  0.178997812411066      -1.454784698078554E-002  1.000000000000000E-004
  0.179394825878038      -1.451907856755037E-002  1.000000000000000E-004
  0.179791846919973      -1.449038771988854E-002  1.000000000000000E-004
  0.180188875707976      -1.446177401107102E-002  1.000000000000000E-004
  0.180585912405308      -1.443323701431749E-002  1.000000000000000E-004
  0.180982964646574      -1.440478134649870E-002  1.000000000000000E-004
  0.181380058114400      -1.437642393514100E-002  1.000000000000000E-004
  0.181777159408001      -1.434814214350838E-002  1.000000000000000E-004
  0.182174268589517      -1.431993536025362E-002  1.000000000000000E-004
  0.182571385438520      -1.429180246754487E-002  1.000000000000000E-004
  0.182968509740183      -1.426374277639740E-002  1.000000000000000E-004
  0.183365641703998      -1.423575587964694E-002  1.000000000000000E-004
  0.183762781529444      -1.420784137494288E-002  1.000000000000000E-004
  0.184159929406681      -1.417999886449182E-002  1.000000000000000E-004
  0.184557085520778      -1.415222796467544E-002  1.000000000000000E-004
  0.184954250050826      -1.412452830520050E-002  1.000000000000000E-004
  0.185351423170138      -1.409689952199525E-002  1.000000000000000E-004
  0.185748605038982      -1.406934125135904E-002  1.000000000000000E-004
  0.186145795805771      -1.404185313002661E-002  1.000000000000000E-004
  0.186542995608108      -1.401443479518899E-002  1.000000000000000E-004
  0.186940204573672      -1.398708588454598E-002  1.000000000000000E-004
  0.187337422820972      -1.395980603634788E-002  1.000000000000000E-004
  0.187734650459970      -1.393259488936609E-002  1.000000000000000E-004
  0.188131887592617      -1.390545208276089E-002  1.000000000000000E-004
  0.188529134313396      -1.387837725598829E-002  1.000000000000000E-004
  0.188926390709901      -1.385137004879751E-002  1.000000000000000E-004
  0.189323656863447      -1.382443010134630E-002  1.000000000000000E-004
  0.189720932849715      -1.379755705436281E-002  1.000000000000000E-004
  0.190118218739328      -1.377075054930089E-002  1.000000000000000E-004
